Timer,ID,Station,Code Station,Carte de crédit,Etat de la station,Nb bornes disponibles,Nombres de bornes en station,Nombre vélo en PARK+,Nb vélo mécanique,Nb vélo électrique,Etat kiosque,Overflowactivation,geo
2020-02-08 12:44:01,e6163c52c6de74327e2c9886b93d43cdedfa25f6,Sorbonne - Ecoles,5030,yes,Operative,0,0,0,16,17,yes,no,"[48.84968656619092, 2.3434996604919434]"
2020-02-08 12:44:01,ddd5c6e76f0ba4098fdaa4f539799063c9791c0f,Place Mireille Havet,11048,yes,Operative,9,43,0,25,9,yes,no,"[48.850533, 2.383756]"
2020-02-08 12:44:01,c3a21a10e835c028506b824166fa2f72b76bdd44,Pierre Sarrazin - Saint-Michel,6031,no,Operative,0,0,0,18,7,yes,no,"[48.85090814639774, 2.3421307280659676]"
2020-02-08 12:44:01,a36ad5c06da9d2feda8779ae52d78f55d801fe8d,Mornay - Sully,4109,no,Operative,5,15,0,6,4,yes,no,"[48.84970399548416, 2.364460788667202]"
2020-02-08 12:44:01,9f76da836c809657fd4932bfb39b3449a1c23437,Bachaumont - Montmartre,2101,yes,Operative,26,33,0,1,4,yes,no,"[48.86617395079137, 2.3449775576591496]"
2020-02-08 12:44:01,b9b4e040b19bb04f249e64fcb9ac36ea8bf7e8be,Place Tony de Graaff,21952,no,Operative,16,42,0,19,7,yes,no,"[48.8181645, 2.2458109]"
2020-02-08 12:44:01,fb0b19a24a9caad7a6439d3b9c1564db41f2f6f4,Blaise-Desgoffe - Vaugirard,6027,no,Operative,0,0,0,4,4,yes,no,"[48.84612887774711, 2.324267216026783]"
2020-02-08 12:44:01,02699bf6a3a30017a51137e98d0985b9f99b727f,Square Georges Melies,12154,no,Operative,0,0,0,18,1,yes,no,"[48.84070239213081, 2.409667745232582]"
2020-02-08 12:44:01,4aa6198f574eb85823713651030b307b8862cb3e,Gare de l'Est - Chateau Landon,10026,yes,Operative,29,33,0,1,4,yes,no,"[48.879305, 2.362424]"
2020-02-08 12:44:01,9f00dae297b76a0b566391c4063bad29c8897e58,Georges V - François 1er,8049,yes,Operative,0,0,0,0,0,yes,no,"[48.87042247158609, 2.301069796085358]"
2020-02-08 12:44:01,a98e2afaf878c755315f017022f6eca4f46e1d5f,Ferrus - Saint-Jacques,14007,yes,Operative,0,0,0,3,0,yes,no,"[48.8313878, 2.3408563]"
2020-02-08 12:44:01,f9cdad762a5133b51fe7e039f6f1ccba7bddef2d,Place du Canada,8029,yes,Operative,31,40,0,7,1,yes,no,"[48.865346269362675, 2.310193787964762]"
2020-02-08 12:44:01,31b2a52024a4d5b9a86e2bd2cd75eb9a1e7964f3,François 1er - Lincoln,8105,no,Operative,2,2,0,4,2,yes,no,"[48.86951797934417, 2.302426218841562]"
2020-02-08 12:44:01,17a1c05b8670cf9ba6aecccb17ab4611b2536bba,Lamartine - Faubourg Montmartre,9015,yes,Operative,0,0,0,4,1,yes,no,"[48.87661398289084, 2.339765690267086]"
2020-02-08 12:44:01,4fbf927905a83f78aafc70cdabc215a64eee08b2,Mairie du 19ème,19021,yes,Operative,26,27,0,0,1,yes,no,"[48.88256264247959, 2.3812624812126164]"
2020-02-08 12:44:01,ae3eaa05461b72342322bd3bbcaaf295efb4daa5,Odessa - Départ,14127,yes,Operative,34,39,0,2,3,yes,no,"[48.842885590080826, 2.3244281485676765]"
2020-02-08 12:44:01,81c005f6c69c1d33ddc5fd5ce751e7dcb6ee71cb,Jardin Marguerite Long,17104,no,Operative,17,22,0,4,1,yes,no,"[48.8816985773914, 2.2836575657129288]"
2020-02-08 12:44:01,e1232867e57477d3c3a2fb6ca838a09aefa66c34,Place de l'Eglise,35008,yes,Operative,22,30,0,7,1,yes,no,"[48.892809461520265, 2.4124351143836975]"
2020-02-08 12:44:01,1d35f29e77cdea36f3592496bd1e58786fdf61f2,Melun - Jean Jaurès,19030,yes,Operative,15,28,0,11,2,yes,no,"[48.8837796723475, 2.376477420330048]"
2020-02-08 12:44:01,1b487c8cc169757b704759b668613275cbd31856,Suffren - Pérignon,15009,yes,Operative,30,46,0,16,0,yes,no,"[48.84717561492764, 2.307052147596786]"
2020-02-08 12:44:01,f628ddd28f516d2ce9625ee7fdc674e881d4bbff,Jean Jaurès - Reine,21004,yes,Operative,26,31,0,2,3,yes,no,"[48.84009622558849, 2.239872515201569]"
2020-02-08 12:44:01,22d812d9826570599b4816ac5463debb63ca40b0,Argenson - Château,22002,no,Operative,0,0,0,16,2,yes,no,"[48.888559314669514, 2.2642001509666447]"
2020-02-08 12:44:01,cf13ed88411dfb26989f0717936eedfdaa7be042,Sellier - Saint-Cloud,15133,no,Work in progress,0,0,0,0,0,no,no,"[48.836686868675045, 2.292928436333122]"
2020-02-08 12:44:01,e36e0b77dd785b1659c35a591c98de10946c3d97,Butte aux Cailles - Esperance,13022,yes,Operative,31,36,0,1,0,yes,no,"[48.82758774190948, 2.3492151126265526]"
2020-02-08 12:44:01,2790133c715f33d60c2fee1df849cd7c698fb92d,Louis Ganne - Davout,20045,no,Operative,25,30,0,0,5,yes,no,"[48.86338720692607, 2.409725748002529]"
2020-02-08 12:44:01,0a9ccbbc879167050094e021b59b8cf46fed60a7,Roquette - Folie Regnault,11110,no,Operative,44,51,0,6,2,yes,no,"[48.859246959155485, 2.386553623578705]"
2020-02-08 12:44:01,32f9b4b69a4750f6049884903b3830e0fcaa3417,Vignes - Boulainvilliers,16031,no,Operative,0,0,0,0,4,yes,no,"[48.856399483950504, 2.275240458548069]"
2020-02-08 12:44:01,7a47dc896feac578f36030ab96f7ec185a0c45fd,Tremblay - Lac des Minimes,12127,yes,Operative,35,48,0,7,6,yes,no,"[48.834131261494356, 2.454751655459404]"
2020-02-08 12:44:01,ec71a538f59473f735bcb2d27f960d4eddc9da60,Terroirs de France - Lheureux,12153,no,Operative,45,55,0,5,3,yes,no,"[48.83212027074841, 2.388618104159832]"
2020-02-08 12:44:01,cd4e481156d0a270d2bb957d50118b9e4806269b,Place Marcel Sembat,21017,yes,Operative,0,0,0,8,7,yes,no,"[48.83328865030686, 2.2441747784614567]"
2020-02-08 12:44:01,1609161ce9f6301456fe4bde4f9a286333e6699e,Censier - Jardin des Plantes,5028,yes,Operative,21,28,0,5,2,yes,no,"[48.84107178161383, 2.355475388467312]"
2020-02-08 12:44:01,87ec96c63c8d6afa1a073d08267fe876cb2b70f7,Brochant - Clichy,17005,yes,Operative,39,53,0,9,5,yes,no,"[48.89032998912038, 2.319730559929781]"
2020-02-08 12:44:01,a5d419e6000a839c10eb92dbac0f6119b9113722,Matignon - Faubourg Saint-Honoré,8032,no,Operative,32,36,0,2,2,yes,no,"[48.87147859116726, 2.313977926969528]"
2020-02-08 12:44:01,f0af7ca777ece9d2bc8b3d507ffca10d1e4810c7,René Binet - Porte de Montmartre,18035,no,Operative,28,37,0,4,5,yes,no,"[48.89905109950848, 2.3365534096956253]"
2020-02-08 12:44:01,db9c33b2f555a11865f22fa80fac7b70a0475aec,Charles de Gaulle - Plateau de Vanves,22401,yes,Operative,32,33,0,1,0,yes,no,"[48.82233088973263, 2.298571803412886]"
2020-02-08 12:44:01,54ee4245ee191fdf77502d4a84a1b17024fcebc0,René Coty - Parc Montsouris,14016,yes,Operative,52,54,1,2,0,yes,no,"[48.82479134498032, 2.336124926805496]"
2020-02-08 12:44:01,1a57dfee8b023941c975e50392b7879f2486bca0,François Truffaut - Saint Emilion,12033,yes,Operative,43,66,0,16,6,yes,no,"[48.83372354344807, 2.386601903271428]"
2020-02-08 12:44:01,3570e909189303f29376d5bbd7b81ea9414e70ae,Lac Daumesnil - Saint-Maurice,12120,yes,Operative,49,50,0,0,1,yes,no,"[48.82774555743318, 2.4183654785156246]"
2020-02-08 12:44:01,3bd35c366e53d75695a6582b7d83c40d0570eb9a,Montreuil - Voltaire,11012,no,Operative,1,1,0,1,2,yes,no,"[48.85050701184191, 2.393075558274471]"
2020-02-08 12:44:01,ce3c88de80af311190d65d9ae280317fa578046b,Jessaint - Marx Dormoy,18142,no,Operative,19,30,0,1,10,yes,no,"[48.88484543106364, 2.358930408954621]"
2020-02-08 12:44:01,abd3fcab94f882fa2b5a25eebeb182b5787090a8,Léon - Doudeauville,18014,no,Operative,10,13,0,0,3,yes,no,"[48.88832421845225, 2.353573372638597]"
2020-02-08 12:44:01,57b964495180f95351e786851adcf2eeefc822e4,Moulin de la Pointe,13110,no,Operative,16,22,0,1,5,yes,no,"[48.82092946051445, 2.3563179373741145]"
2020-02-08 12:44:01,c7fa63e306b9dbbcb31290fe9a2aabd40af710f6,Quai Marcel Boyer - Victor Hugo,42011,yes,Operative,21,29,0,7,0,yes,no,"[48.82255636666729, 2.392039597034455]"
2020-02-08 12:44:01,2f2c9a983eefc7a6d1dc6c504d28045b90918954,Square du Bataclan,11044,yes,Operative,10,20,0,8,2,yes,no,"[48.8633762, 2.3711327]"
2020-02-08 12:44:01,261efe6d5cbfb1516a7db3add80f675e91637d49,Gare de Clichy-Levallois,23005,yes,Operative,15,26,0,5,5,yes,no,"[48.89679827481989, 2.2984680533409123]"
2020-02-08 12:44:01,e5ca59123c967b84196a406c602830a4940527e3,Daumesnil - Picpus,12010,yes,Operative,6,21,0,4,11,yes,no,"[48.8374688, 2.401765]"
2020-02-08 12:44:01,cf70368197de095ab0b813fb5e6b21beb2f38bfe,République - Auguste Perret,48009,no,Operative,26,30,0,0,4,yes,no,"[48.78695280952244, 2.3518594354391094]"
2020-02-08 12:44:01,c18d3c2fa0c2edbae4ccfe030e731ccbaeb4fe22,Place Charles Vallin,15122,yes,Operative,23,26,0,0,3,yes,no,"[48.83552381204077, 2.302598655223847]"
2020-02-08 12:44:01,afe8eb7b7fac03627f52fcedb1fcecd1a46af7ca,Le Corbusier - Jean Jaurès,21009,yes,Operative,27,46,0,15,4,yes,no,"[48.83780830557548, 2.2408381104469304]"
2020-02-08 12:44:01,55731291dbd3cb581bf678ee81d1b82eae7f0c0b,Beaumarchais - Pas de la Mule,4107,no,Operative,6,18,0,5,7,yes,no,"[48.855580507049055, 2.368433367343057]"
2020-02-08 12:44:01,1da7f093147f6c5666a204b07af329d487dc4b8b,Place Centrale,21951,yes,Operative,22,22,0,0,0,yes,no,"[48.78740167690531, 2.2278830409049992]"
2020-02-08 12:44:01,b2723cbc7c94d23e54bbf94426e9999a868395f6,Mairie du 9ème,9013,yes,Operative,13,24,0,7,4,yes,no,"[48.87326713758289, 2.340753448052758]"
2020-02-08 12:44:01,fafb7db36d94800afb2c4058a9b1f8836912c3c2,Jean Moulin - Paul Doumer,31017,yes,Operative,13,20,0,2,5,yes,no,"[48.8622179854695, 2.45533436536789]"
2020-02-08 12:44:01,387b2959d69fde9942d27854fdea94c7a4b1f5d2,Boutroux - Porte de Vitry,13047,no,Operative,42,49,0,7,0,yes,no,"[48.822632, 2.377738]"
2020-02-08 12:44:01,7ea41bc23e9182c0a55df8a58856359b1c3e1da2,Jules Guesde - Alsace,23006,no,Operative,16,25,1,5,3,yes,no,"[48.89056627550627, 2.295077741146088]"
2020-02-08 12:44:01,dac44730a6d9bf9f8bfa88fbfccf96cd5cd1ec2f,Véron - Lepic,18114,no,Operative,16,23,0,3,4,yes,no,"[48.88526123395252, 2.334559857845307]"
2020-02-08 12:44:01,baddd507a1e87d177bcf8fe0142114542a6d8dfa,Commandant l'Herminier - Gallieni,20004,no,Operative,14,17,0,0,1,yes,no,"[48.84704055260307, 2.416045367717743]"
2020-02-08 12:44:01,2eca3ca294c2c6e4570ac456a9b3dfea14a90bf0,Pont De Charenton,44103,no,Operative,3,18,0,13,2,yes,no,"[48.8179685, 2.4199531]"
2020-02-08 12:44:01,581339d6232de44559a71edb223a23ec7bd35c74,Pierre Brossolette - Adolphe Pinard,22403,no,Operative,17,23,0,0,6,yes,no,"[48.82177227954821, 2.313155829906464]"
2020-02-08 12:44:01,89d9133816ac160825a2a1f779fd58a8dd304ae8,Stade Georges Carpentier,13117,no,Operative,36,40,0,4,0,yes,no,"[48.82048243838136, 2.366832196712494]"
2020-02-08 12:44:01,5bedb99c2d4d4365e1293f7d177855aca19aeac4,Gare de Nanterre Ville,92005,yes,Operative,35,42,0,2,6,yes,no,"[48.8950295, 2.1957932]"
2020-02-08 12:44:01,d575a82285dd4c9ebd0058b932b33c6f7ea8f770,Senard - Charles Blum,22103,yes,Operative,17,24,0,3,4,yes,no,"[48.857315824799, 2.221091687679291]"
2020-02-08 12:44:01,432f6614e1d37d4a3b83d716b1a77e659367427f,Charles de Gaulle - Orléans,22009,yes,Operative,17,26,0,1,7,yes,no,"[48.88092225101522, 2.271581590175629]"
2020-02-08 12:44:01,732405ebbbc3266c1af606222f5f9a39280a6b91,Saint-Fargeau - Mortier,20117,no,Operative,33,33,0,0,0,yes,no,"[48.87266656122256, 2.407912909984589]"
2020-02-08 12:44:01,43234bdc37281f9d0c15c7def1b805a82c5da260,Gergovie - Vercingétorix,14128,no,Operative,25,29,0,0,4,yes,no,"[48.83453413883994, 2.313154547426182]"
2020-02-08 12:44:01,1052acff458682412f5172e3d6c4bc098c894e2a,Choisy - Tolbiac,13035,yes,Operative,20,26,0,1,5,yes,no,"[48.82591155587023, 2.3602393269538884]"
2020-02-08 12:44:01,ab926fbbde9bcddaf198d59bcc50ef12011dd68a,Londres - Amsterdam,8101,no,Operative,16,23,0,4,3,yes,no,"[48.878034461503965, 2.326483540969424]"
2020-02-08 12:44:01,7fd1eef837611202ac651806a66b25728743e233,Cours de Vincennes - Davout,20047,yes,Operative,1,1,0,7,3,yes,no,"[48.847238029965595, 2.4107042336224986]"
2020-02-08 12:44:01,da94298fef17638a9f639b7422b43ba40e93c44b,Pesaro - Préfecture,92007,no,Work in progress,0,0,0,0,0,no,no,"[48.896207520655885, 2.2230419238819814]"
2020-02-08 12:44:01,2f73b68ab172b505b1aee80a14ed46e5b619f600,Pyramide - Parc Floral,12125,no,Operative,21,50,0,24,5,yes,no,"[48.837442, 2.440452]"
2020-02-08 12:44:01,83fa01a80674815177e82431bb5a4237e48a38f4,Jules Guesde - Laennec,31101,yes,Operative,15,19,0,4,0,yes,no,"[48.87628983900398, 2.5006942078471184]"
2020-02-08 12:44:01,d857ca7eee423f509a2984a2929cd05d1ae26be7,Demi-Lune - Aristide Briand,31026,no,Operative,17,20,0,1,2,yes,no,"[48.87626381919953, 2.4562818557024]"
2020-02-08 12:44:01,39114b2f85d2894b6ee9838907e45f19d8bc1617,Rapp - Place du Général Gouraud,7024,no,Operative,0,0,0,13,2,yes,no,"[48.85810288510693, 2.300407290458679]"
2020-02-08 12:44:01,71cc0341b217f93d8a6e30d52471ed6cf1472c9d,Bois de Vincennes - Porte Jaune,12129,no,Operative,32,35,0,0,3,yes,no,"[48.838751246689455, 2.4605489149689674]"
2020-02-08 12:44:01,b2bee386db002a72716587132dfc0915a5398772,Guy Môquet - Saint-Ouen,17001,yes,Operative,14,53,0,28,11,yes,no,"[48.892777719023975, 2.3270335793495183]"
2020-02-08 12:44:01,1393d3d0e2332ca497cbdac2aead24cc94a81c37,Pré Saint-Gervais - Lilas,19113,no,Operative,28,28,0,0,0,yes,no,"[48.87787062698808, 2.39590734243393]"
2020-02-08 12:44:01,cfffc7bb4f599bceb326fd7b6ca7172f83a1b73b,Choron - Martyrs,9016,yes,Operative,13,17,0,1,3,yes,no,"[48.877851443502536, 2.3396701365709305]"
2020-02-08 12:44:01,020fb159dd9aa8fe243b0979618d9e9047c6026e,Sambre et Meuse - Villette,10039,yes,Operative,20,25,0,1,4,yes,no,"[48.87440566621717, 2.373807237995119]"
2020-02-08 12:44:01,7c455412f479a4afcc26a9b7e91ea1c76400bc70,Place du Président Salvador Allende,35004,no,Operative,44,60,0,7,8,yes,no,"[48.897307310356055, 2.40079153681279]"
2020-02-08 12:44:01,7b307718f5d2abd2fc9e1c2cc50e4a784788c5da,Square Edmond Pépin,33104,yes,Operative,20,30,0,8,2,yes,no,"[48.88365620689917, 2.4033531546592717]"
2020-02-08 12:44:01,ab43e2a773dff81e4f5aec03f01cc866540eafb1,Charles de Gaulle - Louis-Philippe,22010,yes,Operative,1,1,0,1,4,yes,no,"[48.88162131114395, 2.2712830090406526]"
2020-02-08 12:44:01,2a51643db415fae80e69cec716f55d058c1c99fd,Clapeyron - Moscou,8011,no,Operative,14,15,0,0,1,yes,no,"[48.88078819514121, 2.324815057218075]"
2020-02-08 12:44:01,34ed6f50002f2893061601235ca00eda3fcedd10,Boussingault - Tolbiac,13021,yes,Operative,16,28,0,8,4,yes,no,"[48.82603516605852, 2.342176808004326]"
2020-02-08 12:44:01,7cae51fc2e1244dc969ed0d9b9e595c7c72779b4,Paul Klee - Place Augusta Holmes,13020,yes,Operative,25,43,0,10,8,yes,no,"[48.838946417408025, 2.3704235663952966]"
2020-02-08 12:44:01,c0b86d9b5ca565653cd5a8ea92c5551b181a5eea,Jacquard - Ternaux,11031,yes,Operative,33,39,0,1,5,yes,no,"[48.8646605, 2.373162]"
2020-02-08 12:44:01,e05244b631b5dbbf0b03ec43a6f1522a9601e82d,Alexander Fleming - Belvédère,19124,no,Operative,30,31,0,0,0,yes,no,"[48.88179064200294, 2.4030599377642674]"
2020-02-08 12:44:01,5e58663d30e4767328898a0e4fb106c850efe1c1,Honoré d'Estienne d'Ovres - Grilles,35011,no,Operative,11,18,0,5,2,yes,no,"[48.89056394743836, 2.4064831843792427]"
2020-02-08 12:44:01,3fa672be7356b2458e4f8f09553beee7cda696a3,Hôpital Robert Debré,19036,no,Operative,1,1,0,2,6,yes,no,"[48.88005222200894, 2.4008650346327003]"
2020-02-08 12:44:01,3cb53d19a191b6573dacadfac78e8bf5ea44b95b,Santé - Arago,14113,yes,Operative,34,38,0,3,1,yes,no,"[48.83507657562064, 2.3415737262044938]"
2020-02-08 12:44:01,aa54ff745d00a00dc3e46bc60bce504277bbe4f6,Averroès - Aimé Césaire,35015,no,Operative,4,19,1,12,2,yes,no,"[48.91405323432864, 2.412636950612068]"
2020-02-08 12:44:01,a2f221929f747a5b44d4e364311d069ae2762e7b,Place du Front Populaire - George Sand,32021,no,Operative,22,35,0,6,7,yes,no,"[48.90680713698062, 2.364541214992642]"
2020-02-08 12:44:01,7d66949c2682b1819694c1d599941a3898bdcba7,Athènes - Clichy,9036,no,Operative,19,20,0,0,1,yes,no,"[48.878113787876, 2.32956021945824]"
2020-02-08 12:44:01,863d8c52033f7bdf77d504aef3d0056fd9ce5648,Paul Barruel - Vaugirard,15019,yes,Operative,34,38,0,1,3,yes,no,"[48.84014918546239, 2.3044332861900334]"
2020-02-08 12:44:01,b4ebffdf664a7745e46c080fc3448d7509221720,Parc Suzanne Lenglen,15125,yes,Operative,24,51,0,21,6,yes,no,"[48.833250690537874, 2.2765403240919113]"
2020-02-08 12:44:01,8f105e79a16d03eba81e3e4b7e8fb53cc7049fae,Louis Blanc - Jemmapes,10110,no,Operative,30,31,0,1,0,yes,no,"[48.879330755297346, 2.368448562920093]"
2020-02-08 12:44:01,61a11bae5934853462380df2e23153c29df200c5,Place de la Montagne du Goulet,15060,no,Operative,0,0,0,5,2,yes,no,"[48.8443415, 2.2773844]"
2020-02-08 12:44:01,40365338d720b6744849b33d483ce2edb449dd76,Longchamp - Place d'Iéna,16007,yes,Operative,0,0,0,0,3,yes,no,"[48.86491723343388, 2.2926748171448708]"
2020-02-08 12:44:01,dbdc1f1ca572cc238e476a1ad5b02662f93cdf39,Gare de Lyon - Van Gogh,12006,yes,Operative,6,49,0,38,7,yes,no,"[48.8438397856433, 2.370445024035681]"
2020-02-08 12:44:01,9a2d60d8e520716426b3bdaf8007d75d7ce4330f,Charles Lecocq - Lecourbe,15131,no,Operative,21,30,0,6,3,yes,no,"[48.84044, 2.294867]"
2020-02-08 12:44:01,3e2bceff2c4f2d217674b1bf39fa23dd2acfd24e,Quai de Valmy,10037,no,Operative,20,26,0,3,3,yes,no,"[48.88126951579429, 2.368186041712761]"
2020-02-08 12:44:01,bf1bf160f7633fa093bd17ddf43a412b3b255597,Place d'Italie - Vincent Auriol,13010,yes,Operative,33,40,0,2,5,yes,no,"[48.83148187446674, 2.356755029231863]"
2020-02-08 12:44:01,89ebbad333836910c228ad65530fd25474b6280d,Square de la rue Pixérécourt,20002,no,Operative,14,15,0,1,0,yes,no,"[48.8736824, 2.3960278]"
2020-02-08 12:44:01,d530517568b743b12656e76b550be9eb07db342e,Georges Bernanos - Port Royal,5029,yes,Operative,25,30,0,3,2,yes,no,"[48.84014521347377, 2.3373574018478394]"
2020-02-08 12:44:01,583741666099ea55a5c7722ed248e01119eb76b4,Bastille - Quai de la Rapée,12150,yes,Operative,11,27,0,11,4,yes,no,"[48.84682410855044, 2.366936467587948]"
2020-02-08 12:44:01,28b501ee080db511442dbf6900c6e041efe6780e,Malesherbes - Place de la Madeleine,8004,yes,Operative,55,67,0,5,7,yes,no,"[48.87040602848252, 2.323243509807989]"
2020-02-08 12:44:01,2447f35a0798f57c7bed0706944961f0f20059d6,Gare du Nord - Place de Valenciennes,10152,yes,Operative,15,25,0,6,4,yes,no,"[48.879089, 2.354235]"
2020-02-08 12:44:01,77c8e1dfc6e66e7356f1a2cec59de62da3aa32ec,Italie - Tolbiac,13030,no,Work in progress,0,0,0,0,0,no,no,"[48.82498014262217, 2.357884993586148]"
2020-02-08 12:44:01,1dbd832b953bd6a71e35211a8554a5c4dbb81f1d,Eylau - Trocadéro,16014,yes,Operative,15,24,0,4,4,yes,no,"[48.863354122370744, 2.2864209115505223]"
2020-02-08 12:44:01,6ca582792c3f166ac455107f37048683563f0081,Auguste Blanqui - Glacière,13515,yes,Operative,52,60,0,5,2,yes,no,"[48.831151602964354, 2.3438221961259837]"
2020-02-08 12:44:01,8cf8b3be7a2132b0f73ff3e0ebd612d166458fce,Mazagran - Pierre de Coubertin,13027,no,Operative,15,15,0,0,0,yes,no,"[48.816218640260445, 2.344226874411106]"
2020-02-08 12:44:01,18098b1004d2ffb096b386871db58a013d6ac79d,Wurtz - Tolbiac,13048,yes,Operative,17,28,0,7,4,yes,no,"[48.82631195621006, 2.344585955142975]"
2020-02-08 12:44:01,389ffe0ce6ac259e7ffec8d18fbcb5a0ccf5739a,Hôtel de ville de Fontenay-sous-Bois,41210,yes,Operative,0,0,0,1,2,yes,no,"[48.84949749106274, 2.4750164151191716]"
2020-02-08 12:44:01,d1bc9a54d983b2e17109ad05ded15ac989d99789,Pierre Demours - Laugier,17029,yes,Operative,20,37,0,11,6,yes,no,"[48.8813072, 2.294846]"
2020-02-08 12:44:01,84813409212c175644d0c04533858294098d675d,Ivry - Simone Weil,13039,no,Operative,16,18,1,1,1,yes,no,"[48.823283932030755, 2.3659095168113713]"
2020-02-08 12:44:01,cc17f0e3ee6d34a7d6899d0c7d1c3c6e304ae2a9,Belleville - Couronnes,20039,yes,Close,50,50,0,0,0,yes,no,"[48.86883108287741, 2.380986213684082]"
2020-02-08 12:44:01,498898748555bd38d80bb4890405917832f05662,Metz - Faubourg Saint-Denis,10004,yes,Operative,34,48,0,11,3,yes,no,"[48.870893, 2.353521]"
2020-02-08 12:44:01,55add7db0b1094a7f4a1788794894d6cd5b0217e,Botzaris - Crimée,19025,no,Operative,0,0,0,0,0,yes,no,"[48.87959698690176, 2.3887913337477067]"
2020-02-08 12:44:01,5702889f8f6cb108bacb3394f0e750273da5317f,Saint-Germain-des-Prés,6024,yes,Operative,15,26,0,4,7,yes,no,"[48.85418510815204, 2.330305874347687]"
2020-02-08 12:44:01,8aa61e907a0d3cd65aede4f44c9a6c6b4123075a,Saint-Didier - Raymond Poincaré,16009,yes,Operative,14,17,0,0,3,yes,no,"[48.86642312020962, 2.285863497192411]"
2020-02-08 12:44:01,c26ce7d062df31b71d4fab70163266a81e912d43,Pelée - Alphonse Baudin,11103,no,Operative,3,38,0,32,3,yes,no,"[48.8600265, 2.3710541]"
2020-02-08 12:44:01,f0ff026d0986376e8344a676332479ca1fb6baae,Saint-Lazare - Place d'Estienne d'Orves,9029,yes,Operative,25,39,0,9,5,yes,no,"[48.8768345, 2.3329067]"
2020-02-08 12:44:01,a92dcd4fa13da87af04e5de1e4cd6b114b11f635,Neuilly - Petit,21118,yes,Operative,10,16,0,4,1,yes,no,"[48.899288035838254, 2.2966924309730534]"
2020-02-08 12:44:01,5716ce85d4ed6e830c00f43534a79fccf98b609a,Place Jules Ferry,21203,no,Operative,27,28,0,1,0,yes,no,"[48.812107928414775, 2.325837314128876]"
2020-02-08 12:44:01,165a293f80499d5bd37e77b9fcc807ab7c8efdea,Censier - Santeuil,5034,yes,Operative,60,69,0,7,2,yes,no,"[48.840658921385234, 2.3537524044513702]"
2020-02-08 12:44:01,47bd1d9a10a0b455b47bec1a9a1e261f5c7e3a07,Cimetière Communal,21316,no,Operative,24,28,0,0,4,yes,no,"[48.81769977392539, 2.260931208729744]"
2020-02-08 12:44:01,8684786302c02421fc6938afd30f2616c51f48b6,Mairie de Neuilly sur Seine,22013,yes,Operative,25,31,0,2,4,yes,no,"[48.88494728765838, 2.2677031159400944]"
2020-02-08 12:44:01,9e1b85831dc98a931dee9433f6dff75292881a8c,Pierre Levée - Fontaine Timbaud,11109,yes,Operative,18,23,0,2,2,yes,no,"[48.86632723374305, 2.3711163550615306]"
2020-02-08 12:44:01,3749650b6c5abf70a4ee5a9f6eb3b339b1956ae3,Gare Montparnasse - Edgar Quinet,14101,yes,Operative,22,33,0,5,6,yes,no,"[48.841487851078895, 2.3233232282800524]"
2020-02-08 12:44:01,4f8a6c628822e002b8ba99d62b01e83964a45a1b,Chancé Milly - Cimetière Communal Sud,21115,no,Operative,18,32,0,9,4,yes,no,"[48.89687189382465, 2.303922325372696]"
2020-02-08 12:44:01,7352b69c5b62e2e98f1eefd09b80e5a20b8c9be8,Joseph Sansboeuf - Saint Lazare,8008,yes,Operative,1,3,0,9,1,yes,no,"[48.87531563065266, 2.3229019716382027]"
2020-02-08 12:44:01,cf85b2f9feb3288938662b19ee704f1b21ca8c89,Cours de l'Ile Seguin - Parc Billancourt,21029,no,Operative,22,29,0,5,2,yes,no,"[48.82714055843935, 2.234234511852265]"
2020-02-08 12:44:01,875dbc50b95152a5de83e19a4db75e2eae0630cf,Place Fernand Forest,15072,yes,Operative,11,33,0,19,3,yes,no,"[48.849269143835926, 2.2818631678819656]"
2020-02-08 12:44:01,c22df989a78acfe96dfc03c82dd250e2b45504ac,Gare du Nord - Denain,10153,yes,Operative,14,20,0,2,4,yes,no,"[48.879595787608096, 2.3544725775718693]"
2020-02-08 12:44:01,087446bf061650a5f1f8031f346b1a337eba5ef1,Marcel Yol - Jullien,21708,yes,Operative,24,30,0,1,5,yes,no,"[48.82537611802588, 2.287235018058929]"
2020-02-08 12:44:01,7a002d91bb833a83d6e58aa449d6a270896726fe,Ecole Militaire - Place Joffre,7111,yes,Operative,17,26,0,6,3,yes,no,"[48.852060203582795, 2.301799356937409]"
2020-02-08 12:44:01,9301794728ada45d50ad38b62c512af93fca2833,Gare de l'Est - Fidélité,10017,no,Operative,8,15,0,3,4,yes,no,"[48.874575, 2.356796]"
2020-02-08 12:44:01,3e927dffda983473fb34b9ff1bd342ac80975bef,Marc Sangnier - Division Leclerc,42304,no,Operative,10,24,0,8,6,yes,no,"[48.78599652305309, 2.329955510795116]"
2020-02-08 12:44:01,38441df4c5e87a2f27688c64c17cb12561067677,Convention - Vaugirard,15052,yes,Operative,14,48,0,3,1,yes,no,"[48.83767682233156, 2.295586926020252]"
2020-02-08 12:44:01,b9b7a47d2116f05ddeec66e237ed1d7fd2a1cb93,Résistance - Hoche,31021,yes,Operative,23,30,0,1,6,yes,no,"[48.864273423741956, 2.435784414410591]"
